species,decimalLongitude,decimalLatitude
Tillandsia capillaris,-64.32444,-30.56444
Tillandsia capillaris,-66.76222,-30.92944
Tillandsia capillaris,-67.60722,-28.73111
Tillandsia capillaris,-65.3625,-23.26417
Tillandsia capillaris,-76.3,-11.78333
Tillandsia capillaris,-64.47667,-19.66139
Tillandsia capillaris,-64.59111,-31.41972
Tillandsia capillaris,-79.49056,-5.84222
Tillandsia capillaris,-65.23083,-26.68917
Tillandsia capillaris,-71.7325,-13.61167
Tillandsia capillaris,-65.17139,-26.11167
Tillandsia capillaris,-65.92778,-26.44056
Tillandsia capillaris,-64.11278,-32.17583
Tillandsia capillaris,-72.93333,-13.65
Tillandsia capillaris,-63.77694,-29.89778
Tillandsia capillaris,-64.83667,-21.73444
Tillandsia capillaris,-65.69722,-26.32389
Tillandsia capillaris,-67.62194,-29.21167
Tillandsia capillaris,-65.37333,-24.04944
Tillandsia capillaris,-64.51917,-30.85972
Tillandsia capillaris,-67.62528,-16.99444
Tillandsia capillaris,-74.375627,-9.163761
Tillandsia capillaris,-77.3,-11.91667
Tillandsia capillaris,-76.045,-11.599
Tillandsia capillaris,-70.815,-14.703
Tillandsia capillaris,-73.285,-15.591
Tillandsia capillaris,-66.14,-17.378
Tillandsia capillaris,-64.907,-17.723
Tillandsia capillaris,-64.529,-17.921
Tillandsia capillaris,-63.888,-18.17
Tillandsia capillaris,-64.115,-18.477
Tillandsia capillaris,-65.347,-18.989
Tillandsia capillaris,-65.305,-19.514
Tillandsia capillaris,-65.105,-20.385
Tillandsia capillaris,-65.288,-21.787
Tillandsia capillaris,-64.549,-21.492
Tillandsia capillaris,-63.848,-21.401
Tillandsia capillaris,-71.215,-30.944
Tillandsia capillaris,-65.351,-23.113
Tillandsia capillaris,-65.466,-23.865
Tillandsia capillaris,-65.688,-25.608
Tillandsia capillaris,-65.277,-26.673
Tillandsia capillaris,-65.787,-26.737
Tillandsia capillaris,-67.171,-27.691
Tillandsia capillaris,-64.247,-27.867
Tillandsia capillaris,-67.765,-29.338
Tillandsia capillaris,-64.003,-28.78
Tillandsia capillaris,-64.975,-31.354
Tillandsia capillaris,-69.196,-32.963
Tillandsia capillaris,-65.331,-33.87
